caller	provider	method	caller_path	norm_path	provider_path	provider_claim	candidates	caller_body	caller_return	provider_body	provider_return	s2_typing	untyped_as_written	untyped_refined	both_sides_untyped_as_written	edge_claim
igor	fiat	PUT	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0608	1	Collection<String>	Call<Void>	List<String>	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
igor	fiat	DELETE	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0609	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
igor	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
igor	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
igor	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
fiat	clouddriver	GET	credentials	/credentials	/credentials	CLAIM-S2-R0433	1	-	Call<List<Account>>	-	List<Map<String, Object>>	untyped-return	1	1	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/ClouddriverApi.java:26
fiat	clouddriver	GET	applications?restricted=false&expand=false	/applications	/applications	CLAIM-S2-R0365	1	-	Call<List<Application>>	-	List<Application>	typed	0	0	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/ClouddriverApi.java:29
fiat	front50	GET	permissions/applications	/permissions/applications	/permissions/applications	CLAIM-S2-R0471	1	-	Call<List<Application>>	-	Set<Application.Permission>	typed	0	0	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/Front50Api.java:27
fiat	front50	GET	v2/applications	/v2/applications	/v2/applications	CLAIM-S2-R0526	1	-	Call<List<Application>>	-	List<Application>	typed	0	0	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/Front50Api.java:34
fiat	front50	GET	v2/applications?restricted=false	/v2/applications	/v2/applications	CLAIM-S2-R0526	1	-	Call<List<Application>>	-	List<Application>	typed	0	0	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/Front50Api.java:38
fiat	front50	GET	serviceAccounts	/serviceAccounts	/serviceAccounts	CLAIM-S2-R0505	1	-	Call<List<ServiceAccount>>	-	Set<ServiceAccount>	typed	0	0	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/Front50Api.java:41
fiat	igor	GET	buildServices	/buildServices	/buildServices	CLAIM-S2-R0746	1	-	Call<List<BuildService>>	-	List<BuildService>	typed	0	0	0	fiat@v1.57.0 fiat-roles/src/main/java/com/netflix/spinnaker/fiat/providers/internal/IgorApi.java:26
fiat	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
fiat	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
fiat	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
rosco	clouddriver	PUT	/artifacts/fetch/	/artifacts/fetch	/artifacts/fetch	CLAIM-S2-R0429	1	Artifact	Call<ResponseBody>	Artifact	StreamingResponseBody	typed	0	0	0	rosco@v1.26.0 rosco-core/src/main/groovy/com/netflix/spinnaker/rosco/services/ClouddriverService.java:30
rosco	clouddriver	GET	/aws/images/find	/aws/images/find	/aws/images/find	CLAIM-S2-R0334	1	-	Call<List<AWSNamedImage>>	-	List<NamedImage>	typed	0	0	0	rosco@v1.26.0 rosco-core/src/main/groovy/com/netflix/spinnaker/rosco/services/ClouddriverService.java:33
rosco	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
rosco	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
rosco	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
kayenta	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
kayenta	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
kayenta	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
keel	clouddriver	GET	/securityGroups/{account}/{type}/{region}/{securityGroupName}	/securityGroups/{}/{}/{}/{}	/securityGroups/{account}/{cloudProvider}/{region}/{securityGroupNameOrId:.+}	CLAIM-S2-R0420	1	-	SecurityGroupModel	-	SecurityGroup	polymorphic	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:42
keel	clouddriver	GET	/securityGroups/{account}/{provider}/{region}/{id}?getById=true	/securityGroups/{}/{}/{}/{}	/securityGroups/{account}/{cloudProvider}/{region}/{securityGroupNameOrId:.+}	CLAIM-S2-R0420	1	-	SecurityGroupSummary	-	SecurityGroup	polymorphic	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:52
keel	clouddriver	GET	/securityGroups/{account}/{provider}/{region}/{name}	/securityGroups/{}/{}/{}/{}	/securityGroups/{account}/{cloudProvider}/{region}/{securityGroupNameOrId:.+}	CLAIM-S2-R0420	1	-	SecurityGroupSummary	-	SecurityGroup	polymorphic	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:61
keel	clouddriver	GET	/networks/{cloudProvider}	/networks/{}	/networks/{cloudProvider}	CLAIM-S2-R0399	1	-	Set<Network>	-	Set<Network>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:70
keel	clouddriver	GET	/subnets/{cloudProvider}	/subnets/{}	/subnets/{cloudProvider}	CLAIM-S2-R0426	1	-	Set<Subnet>	-	Set<Subnet>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:76
keel	clouddriver	GET	/credentials/{account}	/credentials/{}	/credentials/{accountName}	CLAIM-S2-R0434	1	-	Credential	-	Map<String, Object>	untyped-return	1	1	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:82
keel	clouddriver	GET	/applications/{application}/loadBalancers	/applications/{}/loadBalancers	/applications/{application}/loadBalancers	CLAIM-S2-R0394	1	-	List<AmazonLoadBalancer>	-	List<LoadBalancer>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:88
keel	clouddriver	GET	/aws/loadBalancers/{account}/{region}/{name}	/aws/loadBalancers/{}/{}/{}	/{cloudProvider:.+}/loadBalancers/{account:.+}/{region:.+}/{name:.+}	CLAIM-S2-R0397	1	-	List<AmazonLoadBalancer>	-	List<LoadBalancerProvider.Details>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:94
keel	clouddriver	GET	/{provider}/loadBalancers/{account}/{region}/{name}	/{}/loadBalancers/{}/{}/{}	/{cloudProvider:.+}/loadBalancers/{account:.+}/{region:.+}/{name:.+}	CLAIM-S2-R0397	1	-	List<ClassicLoadBalancerModel>	-	List<LoadBalancerProvider.Details>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:102
keel	clouddriver	GET	/{provider}/loadBalancers/{account}/{region}/{name}	/{}/loadBalancers/{}/{}/{}	/{cloudProvider:.+}/loadBalancers/{account:.+}/{region:.+}/{name:.+}	CLAIM-S2-R0397	1	-	List<ApplicationLoadBalancerModel>	-	List<LoadBalancerProvider.Details>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:111
keel	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}	/applications/{}/clusters/{}/{}/{}	/applications/{application}/clusters/{account:.+}/{name:.+}/{type}	CLAIM-S2-R0377	1	-	ServerGroupCollection<ServerGroup>	-	Cluster	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:120
keel	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}	/applications/{}/clusters/{}/{}/{}	/applications/{application}/clusters/{account:.+}/{name:.+}/{type}	CLAIM-S2-R0377	1	-	ServerGroupCollection<TitusServerGroup>	-	Cluster	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:129
keel	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}/{region}/serverGroups/target/current_asg_dynamic?onlyEnabled=true	/applications/{}/clusters/{}/{}/{}/{}/serverGroups/target/current_asg_dynamic	/applications/{application}/clusters/{account:.+}/{clusterName:.+}/{cloudProvider}/{scope}/serverGroups/target/{target:.+}	CLAIM-S2-R0380	1	-	ActiveServerGroup	-	ServerGroup	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:141
keel	clouddriver	GET	/applications/{app}/clusters/{account}/{cluster}/{cloudProvider}/{region}/serverGroups/target/current_asg_dynamic?onlyEnabled=true	/applications/{}/clusters/{}/{}/{}/{}/serverGroups/target/current_asg_dynamic	/applications/{application}/clusters/{account:.+}/{clusterName:.+}/{cloudProvider}/{scope}/serverGroups/target/{target:.+}	CLAIM-S2-R0380	1	-	TitusActiveServerGroup	-	ServerGroup	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:153
keel	clouddriver	GET	/aws/images/find	/aws/images/find	/aws/images/find	CLAIM-S2-R0334	1	-	List<NamedImage>	-	List<NamedImage>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:163
keel	clouddriver	GET	/aws/images/{account}/{region}/{id}	/aws/images/{}/{}/{}	/aws/images/{account}/{region}/{imageId:.+}	CLAIM-S2-R0333	1	-	List<NamedImage>	-	List<NamedImage>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:171
keel	clouddriver	GET	/dockerRegistry/images/find	/dockerRegistry/images/find	/dockerRegistry/images/find	CLAIM-S2-R0344	1	-	List<DockerImage>	-	List<Map>	untyped-return	1	1	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:179
keel	clouddriver	GET	/dockerRegistry/images/tags	/dockerRegistry/images/tags	/dockerRegistry/images/tags	CLAIM-S2-R0342	1	-	List<String>	-	List<String>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:189
keel	clouddriver	GET	/credentials/{account}	/credentials/{}	/credentials/{accountName}	CLAIM-S2-R0434	1	-	Map<String,Any?>	-	Map<String, Object>	untyped-return	1	1	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:196
keel	clouddriver	GET	/tags	/tags	/tags	CLAIM-S2-R0441	1	-	List<EntityTags>	-	Collection<EntityTags>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:202
keel	clouddriver	GET	/certificates/aws	/certificates/aws	/certificates/{cloudProvider}	CLAIM-S2-R0371	1	-	List<Certificate>	-	Set<Network>	typed	0	0	0	keel@v1.4.1 keel-clouddriver/src/main/kotlin/com/netflix/spinnaker/keel/clouddriver/CloudDriverService.kt:212
keel	front50	GET	/v2/applications/{name}	/v2/applications/{}	/v2/applications/{applicationName:.+}	CLAIM-S2-R0531	1	-	Application	-	Application	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:16
keel	front50	GET	/v2/applications	/v2/applications	/v2/applications	CLAIM-S2-R0526	1	-	List<Application>	-	List<Application>	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:22
keel	front50	GET	/v2/applications	/v2/applications	/v2/applications	CLAIM-S2-R0526	1	-	List<Application>	-	List<Application>	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:27
keel	front50	GET	/pipelines/{application}	/pipelines/{}	/pipelines/{application:.+}	CLAIM-S2-R0478	1	-	List<Pipeline>	-	List<Pipeline>	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:33
keel	front50	GET	/pipelines/{id}/history	/pipelines/{}/history	/pipelines/{id:.+}/history	CLAIM-S2-R0479	1	-	List<Pipeline>	-	Collection<Pipeline>	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:39
keel	front50	PATCH	/v2/applications/{name}	/v2/applications/{}	/v2/applications/{applicationName:.+}	CLAIM-S2-R0529	1	Application	Application	Application	Application	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:46
keel	front50	PUT	/pipelines/{id}	/pipelines/{}	/pipelines/{id}	CLAIM-S2-R0485	1	Pipeline	Unit	Pipeline	Pipeline	typed	0	0	0	keel@v1.4.1 keel-front50/src/main/kotlin/com/netflix/spinnaker/keel/front50/Front50Service.kt:53
keel	orca	POST	/ops	/ops	/ops	CLAIM-S2-R0292	2	OrchestrationRequest	TaskRefResponse	List<Map>	Map<String, String>	untyped-both	1	1	1	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:31
keel	orca	POST	/orchestrate/{pipelineConfigId}	/orchestrate/{}	/orchestrate/{pipelineConfigId}	CLAIM-S2-R0288	1	HashMap<String,Any>	TaskRefResponse	Map	Map<String, Object>	untyped-both	1	1	1	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:38
keel	orca	GET	/pipelines/{id}	/pipelines/{}	/pipelines/{id}	CLAIM-S2-R0307	1	-	ExecutionDetailResponse	-	PipelineExecution	typed	0	0	0	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:46
keel	orca	GET	/tasks/{id}	/tasks/{}	/tasks/{id}	CLAIM-S2-R0301	1	-	ExecutionDetailResponse	-	OrchestrationViewModel	typed	0	0	0	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:52
keel	orca	PUT	/tasks/{id}/cancel	/tasks/{}/cancel	/tasks/{id}/cancel	CLAIM-S2-R0303	1	-	Unit	-	void	typed	0	0	0	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:58
keel	orca	PUT	/tasks/cancel	/tasks/cancel	/tasks/cancel	CLAIM-S2-R0304	1	List<String>	Unit	List<String>	void	typed	0	0	0	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:64
keel	orca	GET	/executions/correlated/{correlationId}	/executions/correlated/{}	/executions/correlated/{correlationId}	CLAIM-S2-R0324	1	-	List<String>	-	List<String>	typed	0	0	0	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:70
keel	orca	GET	/pipelines	/pipelines	/pipelines	CLAIM-S2-R0305	1	-	List<ExecutionDetailResponse>	-	List<PipelineExecution>	typed	0	0	0	keel@v1.4.1 keel-orca/src/main/kotlin/com/netflix/spinnaker/keel/orca/OrcaService.kt:76
keel	echo	POST	/notifications	/notifications	/notifications	CLAIM-S2-R0547	1	EchoNotification	Unit	Notification	EchoResponse	polymorphic	0	0	0	keel@v1.4.1 keel-echo/src/main/kotlin/com/netflix/spinnaker/keel/echo/EchoService.kt:10
keel	igor	GET	/ci/builds	/ci/builds	/ci/builds	CLAIM-S2-R0571	1	-	List<Build>?	-	List<GenericBuild>	typed	0	0	0	keel@v1.4.1 keel-igor/src/main/kotlin/com/netflix/spinnaker/keel/igor/BuildService.kt:18
keel	igor	GET	/delivery-config/manifest	/delivery-config/manifest	/delivery-config/manifest	CLAIM-S2-R0595	1	-	RawDeliveryConfigResult	-	Map<String, Object>	untyped-return	1	1	0	keel@v1.4.1 keel-igor/src/main/kotlin/com/netflix/spinnaker/keel/igor/ScmService.kt:37
keel	igor	GET	/scm/masters	/scm/masters	/scm/masters	CLAIM-S2-R0564	1	-	Map<String,String?>	-	Map	untyped-return	1	1	0	keel@v1.4.1 keel-igor/src/main/kotlin/com/netflix/spinnaker/keel/igor/ScmService.kt:50
keel	igor	GET	/artifacts/rocket/{packageName}/{version}	/artifacts/rocket/{}/{}	/artifacts/{provider}/{name}/{version:.+}	CLAIM-S2-R0570	1	-	PublishedArtifact	-	Artifact	typed	0	0	0	keel@v1.4.1 keel-igor/src/main/kotlin/com/netflix/spinnaker/keel/igor/artifact/ArtifactService.kt:11
keel	igor	GET	/artifacts/rocket/{packageName}	/artifacts/rocket/{}	/artifacts/{provider}/{name}	CLAIM-S2-R0569	1	-	List<String>	-	List<String>	typed	0	0	0	keel@v1.4.1 keel-igor/src/main/kotlin/com/netflix/spinnaker/keel/igor/artifact/ArtifactService.kt:18
keel	fiat	GET	authorize/{userId}	/authorize/{}	/authorize/{userId:.+}	CLAIM-S2-R0597	1	-	Call<UserPermission.View>	-	UserPermission.View	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:36
keel	fiat	GET	authorize/{userId}/{resourceType}/{resourceName}/{authorization}	/authorize/{}/{}/{}/{}	/authorize/{userId:.+}/{resourceType:.+}/{resourceName:.+}/{authorization:.+}	CLAIM-S2-R0605	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:46
keel	fiat	POST	authorize/{userId}/{resourceType}/create	/authorize/{}/{}/create	/authorize/{userId:.+}/{resourceType:.+}/create	CLAIM-S2-R0606	1	Object	Call<Void>	Object	void	untyped-body	1	1	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:61
keel	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	-	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:72
keel	fiat	POST	roles/sync	/roles/sync	/roles/sync	CLAIM-S2-R0610	2	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:81
keel	fiat	POST	roles/sync/serviceAccount/{serviceAccountId}	/roles/sync/serviceAccount/{}	/roles/sync/serviceAccount/{serviceAccountId:.+}	CLAIM-S2-R0611	1	List<String>	Call<Long>	List<String>	long	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:92
keel	fiat	POST	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0607	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:100
keel	fiat	PUT	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0608	1	Collection<String>	Call<Void>	List<String>	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:110
keel	fiat	DELETE	roles/{userId}	/roles/{}	/roles/{userId:.+}	CLAIM-S2-R0609	1	-	Call<Void>	-	void	typed	0	0	0	fiat@v1.57.0 fiat-api/src/main/java/com/netflix/spinnaker/fiat/shared/FiatService.java:117
keel	front50	GET	/pluginInfo/{id}	/pluginInfo/{}	/pluginInfo/{id}	CLAIM-S2-R0495	1	-	Call<SpinnakerPluginInfo>	-	PluginInfo	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:35
keel	front50	GET	/pluginInfo	/pluginInfo	/pluginInfo	CLAIM-S2-R0494	1	-	Call<Collection<SpinnakerPluginInfo>>	-	Collection<PluginInfo>	typed	0	0	0	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:41
keel	front50	PUT	/pluginVersions/{serverGroupName}	/pluginVersions/{}	/pluginVersions/{serverGroupName}	CLAIM-S2-R0502	1	Map<String,String>	Call<PinnedVersions>	Map<String, String>	Map<String, PluginInfo.Release>	untyped-both	1	0	1	kork@v7.254.0 kork-plugins/src/main/kotlin/com/netflix/spinnaker/kork/plugins/update/internal/Front50Service.kt:49
